"taskID","transcription","valid","comments","userID","inputBy","track","automatedTranscription","sort","sortTwo"
"91550","demonstrate well the kind of suits that were produced in Germany in the early 16th century, a boom time for the European arms industry. The grooves, or fluting","no","","2044","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_1.mp3","strike while the kind of soups that were produced in Germany in the early 16th century a boom time for the European Arms industry the grooves of","1","Horse_and_rider"
,,,,,,,,,
"91551","on the rider’s breastplate and elsewhere, reflect the pleats and folds found on contemporary men’s clothing. This style is named after the Holy Roman Emperor Maximilian ","no","","2011","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_2.mp3","on the rise as best place in house where reflect the pleats and Folds found on contemporary men's clothing this style is named after the Holy Roman Emperor","2","Horse_and_rider"
"91551","on the rider's breastplate and elsewhere, reflect the pleats and folds found on contemporary men's clothing. This style is named after the Holy Roman Emperor, Maximilian","yes","","2030","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_2.mp3","on the rise as best place in house where reflect the pleats and Folds found on contemporary men's clothing this style is named after the Holy Roman Emperor","2","Horse_and_rider"
"91551","on the riders breastplate and elsewhere reflect the pleats and folds found on contemporary men's clothing. This style is named after the Holy Roman Emperor Maximilian","no","","2044","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_2.mp3","on the rise as best place in house where reflect the pleats and Folds found on contemporary men's clothing this style is named after the Holy Roman Emperor","2","Horse_and_rider"
,,,,,,,,,
"91552","the first, a devotee of the joust and one of the most armour conscious rulers of the Renaissance. If a suit of armour implied wealth and status, then","no","","2044","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_3.mp3","William the first a devotee of the Jailhouse and one of the most armour conscious rulers of the Renaissance if a suit of armour employed wealth and Status","3","Horse_and_rider"
"91552","I, a devotee of the joust and one of the most armour-conscious rulers of the Renaissance. If a suit of armour implied wealth and status, then","yes","","2030","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_3.mp3","William the first a devotee of the Jailhouse and one of the most armour conscious rulers of the Renaissance if a suit of armour employed wealth and Status","3","Horse_and_rider"
"91552","the First, a devotee of the joust and one of the most armour-conscious rulers of the Renaissance. If a suit of armour implied wealth and status, then","no","","2011","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_3.mp3","William the first a devotee of the Jailhouse and one of the most armour conscious rulers of the Renaissance if a suit of armour employed wealth and Status","3","Horse_and_rider"
,,,,,,,,,
"91553","so did ownership of a horse. There was an unwritten agreement among cavalrymen that they would not deliberately injure an opponent's mount, either on the battlefield or in the tournament.","yes","","2030","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_4.mp3","so did ownership of a horse there was none written agreement and cavalry man that they would not deliberately injuring opponent Mount Ida on the battlefield or in the","4","Horse_and_rider"
"91553","so did ownership of a horse. There was an unwritten agreement among cavalrymen that they would not deliberately injure an opponents mount, either on the battlefield or in the tournament","no","","2044","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_4.mp3","so did ownership of a horse there was none written agreement and cavalry man that they would not deliberately injuring opponent Mount Ida on the battlefield or in the","4","Horse_and_rider"
"91553","so did ownership of a horse. There was an unwritten agreement among cavalrymen that they would not deliberately injure an opponent’s mount, either on the battlefield or in the tournament.","no","","2011","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_4.mp3","so did ownership of a horse there was none written agreement and cavalry man that they would not deliberately injuring opponent Mount Ida on the battlefield or in the","4","Horse_and_rider"
,,,,,,,,,
"91554","But horses were still vulnerable to arrows, and some kind of protection was essential. The horse here wears a face guard called a chaffron, and a crinet","yes","","2030","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_5.mp3","horses were still vulnerable to Arrows and some kind of protection was essential the horse here was a face guard called a saffron and a credit","5","Horse_and_rider"
"91554","but horses were still vulnerable to arrows, and some kind of protection was essential. The horse here wears a face guard called a chaffron and a crinet to","no","","2011","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_5.mp3","horses were still vulnerable to Arrows and some kind of protection was essential the horse here was a face guard called a saffron and a credit","5","Horse_and_rider"
"91554","but horses were still vulnerable to arrows and some kind of protection was essential. The horse here wears a face guard called a shaffron and a crinnet to","no","","2044","Chris Gibbon; Terence Gould; Adi Levin","  3102_Horse_and_rider_Chunk_5.mp3","horses were still vulnerable to Arrows and some kind of protection was essential the horse here was a face guard called a saffron and a credit","5","Horse_and_rider"
,,,,,,,,,
"91555","because its bolts were shot relatively soundlessly, the crossbow remained a popular hunting weapon long after the development of the gun. This example was made in","no","","2044","Terence Gould; Sophie Wilson; Adi Levin","  3103_Crossbow_Chunk_0.mp3","because it's bolts were shot relatively soundlessly the crossbow remained a popular hunting weapon long after the development of the gun this example","0","Crossbow"
"91555","because it's bolts were shot relatively soundlessly, the crossbow remained a popular hunting weapon long after the development of the gun. This example was made in ","no","","2047","Terence Gould; Sophie Wilson; Adi Levin","  3103_Crossbow_Chunk_0.mp3","because it's bolts were shot relatively soundlessly the crossbow remained a popular hunting weapon long after the development of the gun this example","0","Crossbow"
"91555","Because its bolts were shot relatively soundlessly, the crossbow remained a popular hunting weapon long after the development of the gun. This example was made in","yes","","2030","Terence Gould; Sophie Wilson; Adi Levin","  3103_Crossbow_Chunk_0.mp3","because it's bolts were shot relatively soundlessly the crossbow remained a popular hunting weapon long after the development of the gun this example","0","Crossbow"
,,,,,,,,,
"91556","","yes","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_1.mp3","Germany in the mid 16th century and is a richly decorated piece adorned with scenes of inlaid bone or ivory depicting stories in the Old Testament","1","Crossbow"
"91556","Germany in the mid 16th century and it's a richly decorated piece adorned with scenes of inlaid bone or ivory depicting stories from the Old Testament","yes","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_1.mp3","Germany in the mid 16th century and is a richly decorated piece adorned with scenes of inlaid bone or ivory depicting stories in the Old Testament","1","Crossbow"
"91556","Germany in the mid-sixteenth century and it's a richly decorated piece, adorned with scenes of inlaid bone or ivory depicting stories from the Old Testament and ancient","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_1.mp3","Germany in the mid 16th century and is a richly decorated piece adorned with scenes of inlaid bone or ivory depicting stories in the Old Testament","1","Crossbow"
,,,,,,,,,
"91557","","yes","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_2.mp3","Roman history the crossbow had a long and bloody career as a weapon of war in 1139 a church council had","2","Crossbow"
"91557","and ancient Roman history. The crossbow had a long and bloody career as a weapon of war. In 1139 a church council had described","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_2.mp3","Roman history the crossbow had a long and bloody career as a weapon of war in 1139 a church council had","2","Crossbow"
"91557","Roman history. The crossbow had a long and bloody career as a weapon of war. In 1139, a church council had described","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_2.mp3","Roman history the crossbow had a long and bloody career as a weapon of war in 1139 a church council had","2","Crossbow"
,,,,,,,,,
"91558","them as hateful to God, so terrible the wounds inflicted by their bolts but although they were officially declared to be unfit for Christians, Richard","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_3.mp3","hateful to God so terrible of the wounds inflicted by the boats are officially declared to be unfit for Christians","3","Crossbow"
"91558","had described them as hateful to God, so terrible the wounds inflicted by their bolts. But although they were officially declared to be unfit for Christians, Richard ","no","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_3.mp3","hateful to God so terrible of the wounds inflicted by the boats are officially declared to be unfit for Christians","3","Crossbow"
"91558","them as hateful to God, so terrible were the wounds inflicted by their bolts. But although they were officially declared to be unfit for Christians, Richard","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_3.mp3","hateful to God so terrible of the wounds inflicted by the boats are officially declared to be unfit for Christians","3","Crossbow"
,,,,,,,,,
"91559","the first of England made a devastating use of crossbows during the Crusades. He was himself killed by a crossbow bolt in 1199","no","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_4.mp3","first of England made a devastating use of crossbows during the Crusades he was himself killed by crossbow Bolt in 1199","4","Crossbow"
"91559","the first of England made a devastating use of crossbows during the Crusades. He was himself killed by a crossbow bolt in 1199. By the end of ","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_4.mp3","first of England made a devastating use of crossbows during the Crusades he was himself killed by crossbow Bolt in 1199","4","Crossbow"
"91559","I of England made a devastating use of crossbows during the Crusades. He was himself killed by a crossbow bolt in 1199. By the end of the ","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_4.mp3","first of England made a devastating use of crossbows during the Crusades he was himself killed by crossbow Bolt in 1199","4","Crossbow"
,,,,,,,,,
"91560","14th century, however, English soldiers were carrying a different weapon into battle. At Crécy, in Northern France in 1346, the genoese crossbow","no","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_5.mp3","14th century however English soldiers were carrying a different weapon into battle and crazy in Northern France in 1346 the genoese","5","Crossbow"
"91560","fourteenth century, however, English soldiers were carrying a different weapon into battle. At Crécy in Northern France in 1346, the Genoese crossbow","no","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_5.mp3","14th century however English soldiers were carrying a different weapon into battle and crazy in Northern France in 1346 the genoese","5","Crossbow"
"91560","the 14th century however, English soldiers were carrying a different weapon into battle. At Crécy, in Northern France in 1346, the Genoese crossbow","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_5.mp3","14th century however English soldiers were carrying a different weapon into battle and crazy in Northern France in 1346 the genoese","5","Crossbow"
,,,,,,,,,
"91561","in the service of the French King were pitched against the longbow men of Edward the Third's English army. The longbow had a greater range and could discharge five ","no","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_6.mp3","in the service of the French king with pitched against the longbow men of Edward the English army the longer I had a greater Range and could discharge","6","Crossbow"
"91561","men in the service of the French king were pitched against the longbow men of Edward III's English army. The longbow had a greater range and could discharge ","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_6.mp3","in the service of the French king with pitched against the longbow men of Edward the English army the longer I had a greater Range and could discharge","6","Crossbow"
"91561","men in the service of the French king were pitched against the longbow men of Edward III's English army. The longbow had a greater range, and could discharge five","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_6.mp3","in the service of the French king with pitched against the longbow men of Edward the English army the longer I had a greater Range and could discharge","6","Crossbow"
,,,,,,,,,
"91562","five or six arrows for every bolt that the heavy, unwieldy crossbow could fire. Edward won a famous victory.","yes","","2030","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_7.mp3","what's it say that every bolt but the heavy unwieldy crossword fire Edward was a famous Victory","7","Crossbow"
"91562","or six arrows for every bolt that the heavy unwieldy crossbow could fire. Edward won a famous victory.","no","","2044","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_7.mp3","what's it say that every bolt but the heavy unwieldy crossword fire Edward was a famous Victory","7","Crossbow"
"91562","or six arrows for every bolt that the heavy unwielded crossbow could fire. Edward won a famous victory","no","","2040","Nina; Terence Gould; Adi Levin","  3103_Crossbow_Chunk_7.mp3","what's it say that every bolt but the heavy unwieldy crossword fire Edward was a famous Victory","7","Crossbow"
,,,,,,,,,
"91563","This is one of the few surviving examples of the true claymore, a two-handed cutting sword used in the Highlands of Scotland and by Scottish mercenaries in Ireland","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_0.mp3","this is one of the few surviving examples of the true claymore two handed cutting sword used in the Highlands of Scotland and buy Scottish nurseries in Ireland","0","Claymore"
"91563","This is one the few surviving examples of the true Claymore, a two handed cutting sword used in the Highlands of Scotland and by Scottish mercenaries in Ireland ","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_0.mp3","this is one of the few surviving examples of the true claymore two handed cutting sword used in the Highlands of Scotland and buy Scottish nurseries in Ireland","0","Claymore"
"91563","this is one of the few surviving examples of the true claymore. A two-handed cutting sword used in the Highlands of Scotland and by Scottish mercenaries in Ireland","no","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_0.mp3","this is one of the few surviving examples of the true claymore two handed cutting sword used in the Highlands of Scotland and buy Scottish nurseries in Ireland","0","Claymore"
,,,,,,,,,
"91564","until the late 17th century. The name comes from a Gaelic word meaning great sword and it was a brutally efficient weapon. As this eyewitness account","yes","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_1.mp3","until the late 17th century the name comes from a Gaelic word meaning Greatsword and it was a brutally efficient weapon as this eyewitness account","1","Claymore"
"91564","until the late 17th century. The name comes from a Gaelic word meaning great sword and it was a brutally efficient weapon as this eyewitness account","no","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_1.mp3","until the late 17th century the name comes from a Gaelic word meaning Greatsword and it was a brutally efficient weapon as this eyewitness account","1","Claymore"
"91564","until the late 17th century. The name comes from a Gaelic word meaning 'great sword,' and it was a brutally efficient weapon. As this eyewitness account","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_1.mp3","until the late 17th century the name comes from a Gaelic word meaning Greatsword and it was a brutally efficient weapon as this eyewitness account","1","Claymore"
,,,,,,,,,
"91565","of the Battle of Killiecrankie in 1689 testifies. The enemy lay in heaps, so disfigured with wounds and so harshed in mangle ","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_2.mp3","the Battle of killiecrankie in 1689 testifies the enemy Lianne heaps so disfigured with twins and so highest in my","2","Claymore"
"91565","of the Battle of Killiecrankie in 1689 testifies. The enemy lay in heaps, so disfigured with wounds, and so hashed and mangled","yes","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_2.mp3","the Battle of killiecrankie in 1689 testifies the enemy Lianne heaps so disfigured with twins and so highest in my","2","Claymore"
"91565","of the Battle of Killiecrankie in 1689 testifies, 'the enemy lay in heaps, so disfigured with wounds and so hashed and mangled","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_2.mp3","the Battle of killiecrankie in 1689 testifies the enemy Lianne heaps so disfigured with twins and so highest in my","2","Claymore"
,,,,,,,,,
"91566","that even the victors could not look upon them without surprise and horror. Many had their heads divided into two halves by one blow. Others had their skulls cut off above the","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_3.mp3","even the victims could not look upon them without surprise and horror many had a head divided into 2 halves by one blow all those had the skills cut off","3","Claymore"
"91566","that even the victors could not look upon them without surprise and horror. Many had their heads divided into two halves by one blow, others had their skulls cut off above ","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_3.mp3","even the victims could not look upon them without surprise and horror many had a head divided into 2 halves by one blow all those had the skills cut off","3","Claymore"
"91566","that even the victors could not look upon them without surprise and horror. Many had their heads divided into two halves by one blow. Others had their skulls cut off above","yes","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_3.mp3","even the victims could not look upon them without surprise and horror many had a head divided into 2 halves by one blow all those had the skills cut off","3","Claymore"
,,,,,,,,,
"91567","ears. Their thick buff belts were not sufficient to defend their shoulders from such deep gashes, as almost disclosed their entrails. ","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_4.mp3","the years the effect of belts were not sufficient to defend her shoulders from such as almost disclosed at intervals","4","Claymore"
"91567","their ears. Their thick buff belts were not sufficient to defend their shoulders from such deep gashes, as almost disclosed at entrails.","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_4.mp3","the years the effect of belts were not sufficient to defend her shoulders from such as almost disclosed at intervals","4","Claymore"
"91567","the ears. Their thick buff belts were not sufficient to defend their shoulders from such deep gashes, as almost disclosed their entrails","yes","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_4.mp3","the years the effect of belts were not sufficient to defend her shoulders from such as almost disclosed at intervals","4","Claymore"
,,,,,,,,,
"91568","pikes, small swords and light weapons were cut quite through, and some that had worn skull caps had them so beat into their brains ","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_5.mp3","bikes small swords and lake weapons were quite through and some that had one skull caps at them so be tinted","5","Claymore"
"91568","Several pikes, small swords, and light weapons were cut quite through, and some that had worn skull caps had them so beat into their brain","yes","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_5.mp3","bikes small swords and lake weapons were quite through and some that had one skull caps at them so be tinted","5","Claymore"
"91568","Several pikes, small swords, and like weapons were cut quite through, and some that had worn skullcaps had them so beat into their brains","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_5.mp3","bikes small swords and lake weapons were quite through and some that had one skull caps at them so be tinted","5","Claymore"
,,,,,,,,,
"91569","that they died upon the spot. This was one of the last times the two-handed claymore was used in battle. The development","no","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_6.mp3","but they died on the spot this was one of the last time that the two handed claymore was used in battle","6","Claymore"
"91569","that they died upon the spot.' This was one of the last times that the two-handed claymore was used in battle. The development","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_6.mp3","but they died on the spot this was one of the last time that the two handed claymore was used in battle","6","Claymore"
"91569","that they died upon the spot. This was one of the last times the two handed Claymore was used in battle. The development ","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_6.mp3","but they died on the spot this was one of the last time that the two handed claymore was used in battle","6","Claymore"
,,,,,,,,,
"91570","that the firearm neutralised even this powerful weapon.","no","","2040","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_7.mp3","the firearm neutralized even less Powerful","7","Claymore"
"91570","of the firearm neutralised even this powerful weapon.","yes","","2030","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_7.mp3","the firearm neutralized even less Powerful","7","Claymore"
"91570","of the firearm neutralised even this powerful weapon.","yes","","2044","Nina; Terence Gould; Adi Levin","  3104_Claymore_Chunk_7.mp3","the firearm neutralized even less Powerful","7","Claymore"
,,,,,,,,,
"91571"," ""the humiliated bones will rejoice in the lord"" so reads the Latin inscription on this enamel panel the imagery of which illustrates","yes","","2044","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_0.mp3","the humiliated bones will rejoice in the lord so reads the latin inscription on this enamel panel the imagery of witches","0","Two_Crowned_Martyrs_reliquary"
"91571","'The humiliated bones will rejoice in the Lord.' So reads the Latin inscription on this enamel panel, the imagery of which illustrates","yes","","2030","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_0.mp3","the humiliated bones will rejoice in the lord so reads the latin inscription on this enamel panel the imagery of witches","0","Two_Crowned_Martyrs_reliquary"
"91571","the humiliated bones will rejoice in the lord, so reads the latin inscription on this enamel panel, the imagery of which illustrates ","yes","","2040","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_0.mp3","the humiliated bones will rejoice in the lord so reads the latin inscription on this enamel panel the imagery of witches","0","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91572","that great promise from Psalm 51. It's part of a reliquary, a container for the bodily remains of Christian saints or objects","yes","","2030","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_1.mp3","great promise from psalm 51 it's part of a relaxed container for the bodily remains of Christian Saints or","1","Two_Crowned_Martyrs_reliquary"
"91572","that great promise from Psalm 51. It's part of a reliquary, a container for the bodily remains of Christian Saints or objects ","no","","2040","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_1.mp3","great promise from psalm 51 it's part of a relaxed container for the bodily remains of Christian Saints or","1","Two_Crowned_Martyrs_reliquary"
"91572","that great promise from Psalm 51. It's part of a reliquary, a container for the bodily remains of Christian saints, or objects","no","","2044","Nina; Terence Gould; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_1.mp3","great promise from psalm 51 it's part of a relaxed container for the bodily remains of Christian Saints or","1","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91573","The reliquary from which this particular panel comes might be associated with the Four Crowned Martyrs, a group of Early Christian saints who died under the persecution of the Roman  ","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_10.mp3","from which this particular panel comes might be associated with the four crowned Martyrs a group of early Christian Saints who died under the persecution of the","10","Two_Crowned_Martyrs_reliquary"
"91573","from which this particular panel comes might be associated with the four crowned martyrs, a group of early Christian saints who died under the persecution of the Roman Emperor ","yes","Unsure of the first word (half missing) so not transcribed, last word also missing second half (could be Empire)","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_10.mp3","from which this particular panel comes might be associated with the four crowned Martyrs a group of early Christian Saints who died under the persecution of the","10","Two_Crowned_Martyrs_reliquary"
"91573","the reliquary from which this particular panel comes might be associated with the Four Crowned Martyrs, a group of early Christian Saints who died under the persecution of the Roman Emperor ","no","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_10.mp3","from which this particular panel comes might be associated with the four crowned Martyrs a group of early Christian Saints who died under the persecution of the","10","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91574","","yes","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_11.mp3","diocletian in the 16th century the great German church Reformer Martin Luther complained about the profusion of Relics and","11","Two_Crowned_Martyrs_reliquary"
"91574","Emperor Diocletian. In the sixteenth century, the great Church reformer Martin Luther complained about the profusion of relics and ","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_11.mp3","diocletian in the 16th century the great German church Reformer Martin Luther complained about the profusion of Relics and","11","Two_Crowned_Martyrs_reliquary"
"91574","","yes","","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_11.mp3","diocletian in the 16th century the great German church Reformer Martin Luther complained about the profusion of Relics and","11","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91575","absurd claims being made for them. What lies there are about Relics. One claims to a feather from the wing of the Angel Gabriel, and the ? of minds has a flame from","no","I could not understand the phrase after 'the angel Gabriel'","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_12.mp3","claims being made for them what lies there are about Relics one claims to have a Feather from the wing of the angel Gabriel and the bridge of my nose has a flame","12","Two_Crowned_Martyrs_reliquary"
"91575","the absurd claims being made for them: 'What lies there are about relics! One claims to have a feather from the wing of the angel Gabriel, and the Bishop of Mainz has a flame from ","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_12.mp3","claims being made for them what lies there are about Relics one claims to have a Feather from the wing of the angel Gabriel and the bridge of my nose has a flame","12","Two_Crowned_Martyrs_reliquary"
"91575","claims being made for them. 'What lies there are about relics. One claims to have a feather from the wing of the angel Gabriel and the bishop of mine says a flame from ","no","","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_12.mp3","claims being made for them what lies there are about Relics one claims to have a Feather from the wing of the angel Gabriel and the bridge of my nose has a flame","12","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91576","Moses burning bush, and how does it happen that eighteen Apostles are buried in Germany when Christ had only twelve'. Relics were big business ","yes","","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_13.mp3","Moses Burning Bush and how does it happen 18 Apostles buried in Germany when Christ had only 12 Relics were big business","13","Two_Crowned_Martyrs_reliquary"
"91576","Moses' burning bush. And how does it happen that eighteen Apostles are buried in Germany when Christ had only twelve?' Relics were big business.","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_13.mp3","Moses Burning Bush and how does it happen 18 Apostles buried in Germany when Christ had only 12 Relics were big business","13","Two_Crowned_Martyrs_reliquary"
"91576","Moses burning bush. And how does it happen that eighteen apostles are buried in Germany when Christ had only twelve. Relics were big business","yes","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_13.mp3","Moses Burning Bush and how does it happen 18 Apostles buried in Germany when Christ had only 12 Relics were big business","13","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91577","They attracted pilgrims and offerings. And as Luther's complaint suggests, there was a significant market in fakes. Here's medieval art historian Paul Binksi","no","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_14.mp3","retracted pilgrims and offerings and complaint suggest there was a significant market in fakes his mediaeval art historian Paul binski","14","Two_Crowned_Martyrs_reliquary"
"91577","they attracted pilgrims and offerings and, as Luther's complaint suggests, there was a significant market in fakes. Here's medieval art historian, Paul Binski ","yes","","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_14.mp3","retracted pilgrims and offerings and complaint suggest there was a significant market in fakes his mediaeval art historian Paul binski","14","Two_Crowned_Martyrs_reliquary"
"91577","They attracted pilgrims and offerings, and as Luther's complaint suggests, there was a significant market in fakes. Here's medieval art historian Paul Binski:","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_14.mp3","retracted pilgrims and offerings and complaint suggest there was a significant market in fakes his mediaeval art historian Paul binski","14","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91578","'By the later Middle Ages, trade in relics, of course, was the subject of growing scepticism. The Church tended to make excessive claims","yes","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_15.mp3","by the late Middle Ages trade and relics of course was the subject of growing scepticism the church tended to make excessive claims","15","Two_Crowned_Martyrs_reliquary"
"91578","By the later Middle Ages, trade and relics of course was the subject of growing scepticism. The church tended to make excessive claims","no","","2047","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_15.mp3","by the late Middle Ages trade and relics of course was the subject of growing scepticism the church tended to make excessive claims","15","Two_Crowned_Martyrs_reliquary"
"91578","By the later Middle Ages, trade in relics of course was the subject of growing scepticism. The church tended to make excessive claims","no","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_15.mp3","by the late Middle Ages trade and relics of course was the subject of growing scepticism the church tended to make excessive claims","15","Two_Crowned_Martyrs_reliquary"
,,,,,,,,,
"91579","for its relics, and people were, by the 14th century, becoming a little bit suspicious. The Pardoner's Tale in Chaucer's great Canterbury Tales","no","","2030","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_16.mp3","for Alex and people by the fourteenth century becoming a little bit suspicious they partners tail and sauces","16","Two_Crowned_Martyrs_reliquary"
"91579","for it's relics, and people were by the fourteenth century becoming a little bit suspicious. The Pardoner's tale, in Chaucer's great Canterbury ","no","","2040","Nina; Sophie Wilson; Adi Levin","  3201_Two_Crowned_Martyrs_reliquary_Chunk_16.mp3","for Alex and people by the fourteenth century becoming a little bit suspicious they partners tail and sauces","16","Two_Crowned_Martyrs_reliquary"
